id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
7KDT0me83hS1RnHJ6EeYKS,0.596,0.822,11.0,-4.856,0.0443,0.0147,0.0,0.353,0.482,153.978
6gi7qsHSH2JWZsTRHndxqm,0.483,0.643,10.0,-6.872,0.0404,0.0135,7.04e-05,0.361,0.219,125.938
1cKjV72eIpWMaHu9jnyICW,0.638,0.715,5.0,-5.084,0.0293,0.000566,0.256,0.169,0.443,125.016
1MMjfMrkY5MX7N21ELPYIZ,0.588,0.636,11.0,-8.721,0.521,0.0295,0.0,0.353,0.489,179.409
6RwiFA2a6b8xICdSi4wUqk,0.474,0.747,10.0,-7.492,0.148,0.00635,0.000589,0.168,0.604,77.537
1MXfyXi4OdU0WMhgZM6tLR,0.493,0.857,4.0,-5.674,0.0605,0.214,0.000273,0.331,0.243,170.046
1n57AukEXifaY4B0CYnui1,0.809,0.818,1.0,-4.506,0.0417,0.0345,8.52e-06,0.218,0.332,120.041
1aFP0G0GHQAAH9gfC95wT1,0.763,0.805,1.0,-2.694,0.395,0.0228,0.000154,0.0776,0.402,167.978
2QN88XWB8FkZ1oqGNfODL9,0.381,0.724,5.0,-6.625,0.0341,0.000571,0.00168,0.0937,0.275,170.071
0cZ32X4hK23v585O8Wz6Yr,0.416,0.831,4.0,-3.515,0.0541,0.0383,0.0,0.739,0.16,129.901
0dN3cttUifpkm1Oja79zJr,0.713,0.804,2.0,-4.971,0.15,0.258,0.0,0.346,0.703,103.881
3IxeUGg5HDUz6jhfr66m4A,0.427,0.843,2.0,-4.797,0.0618,0.00402,0.00605,0.0945,0.284,81.618
1lETAGGc4PX6cKfv9sjB2U,0.589,0.921,1.0,-6.256,0.128,0.128,6.94e-05,0.804,0.572,127.448
5GbK9am1svakX356ltRPcm,0.66,0.84,7.0,-5.139,0.0602,0.0206,0.135,0.12,0.664,149.013
6IRtUdofXMANdsFYnJZ9WT,0.661,0.791,0.0,-4.427,0.0533,0.00317,0.0,0.337,0.909,148.08
5fjUtCqF6fy1r597IX1y7t,0.424,0.925,8.0,-6.093,0.0606,0.00576,8.87e-06,0.242,0.515,169.989
0xX6RLKMriNDru30G8RsQU,0.638,0.778,9.0,-5.894,0.107,0.00159,0.00108,0.28,0.462,104.985
08VUmUWFeWtXjfswYufGXQ,0.595,0.768,10.0,-5.636,0.0276,1.6e-05,0.14,0.0933,0.808,134.974
5jkbw3FDS3bSSb4oLKYbjf,0.619,0.45,7.0,-11.965,0.515,0.433,0.0,0.513,0.41,179.755
6CVfZfkdd4Jdvg8JnBL6Oy,0.574,0.842,7.0,-6.277,0.0923,0.000996,0.000146,0.403,0.733,89.929
5op3aMrdlsegxOwPUV7nSm,0.739,0.647,10.0,-8.643,0.069,0.0852,0.0,0.237,0.19,119.991
6mKS8wregZJldi45FZIwHe,0.521,0.365,2.0,-8.809,0.0373,0.0231,1.47e-05,0.11,0.293,161.824
64keBu68cOQtBAGlWAbChH,0.52,0.815,11.0,-4.758,0.0488,0.00172,1.92e-06,0.089,0.466,91.972
73V7yBqIrvcmjkqagcXBMx,0.7,0.752,1.0,-5.026,0.0387,0.000947,1.49e-06,0.498,0.948,119.189
2bydO0jZES9rBvSnPvYN5L,0.814,0.53,2.0,-7.648,0.0589,0.415,0.00391,0.185,0.745,101.581
2YcteWkaxwqXSsCULUJumU,0.637,0.717,2.0,-5.682,0.0343,0.0202,0.000103,0.0851,0.56,153.979
4wD6EgZCok8Qb5Fs8jszYc,0.633,0.788,5.0,-4.075,0.127,0.0111,1.6e-06,0.0582,0.412,134.13
44dhel0yGmCXxjtFkl34el,0.722,0.9,0.0,-3.605,0.0284,0.0066,0.000162,0.142,0.841,106.993
6bHFFcOvpc1pKrT4YL1K83,0.545,0.651,11.0,-5.966,0.044,0.000792,1.43e-05,0.484,0.502,99.926
3T3iCZULNEx14JKmtm12PJ,0.572,0.741,6.0,-4.391,0.0321,0.00215,4.92e-06,0.16,0.367,125.993
10yj5ZXNfYU44CtXcq8AVK,0.396,0.873,1.0,-4.187,0.107,0.0241,0.0,0.0383,0.0685,69.127
5YRcIZnrTmdXgZJwmT0LJS,0.66,0.741,1.0,-5.232,0.0526,0.0225,0.000805,0.0689,0.503,159.974
6RYlGPwrNuwG8CqIRDYes6,0.572,0.747,10.0,-6.237,0.0943,0.13,2.93e-05,0.108,0.3,158.051
5Ye012XK2vXqZyyihlqWHy,0.408,0.862,3.0,-3.34,0.308,0.0707,2.84e-05,0.32,0.754,139.844
1xddmaN7Ivc2SQ940oBskZ,0.442,0.748,2.0,-5.632,0.0538,0.0129,0.0,0.0917,0.191,134.176
7EOPcTwakd3c9yR5U2uS1M,0.699,0.53,0.0,-7.354,0.0789,0.0107,0.0,0.115,0.327,87.017
1K0lYhdaq84V90aOneQjIW,0.797,0.683,0.0,-3.542,0.107,0.0618,0.000218,0.179,0.758,121.97
3A7MuetzfV2cDtLZbEmXMw,0.558,0.658,11.0,-7.661,0.0535,0.0298,0.0,0.135,0.519,122.031
5PTaK4FzliDWLnNzdzLbbp,0.612,0.814,3.0,-3.972,0.0314,0.0138,0.0,0.0467,0.341,130.057
4ePuicjF5iE9ZBS8Rz6kRm,0.567,0.758,2.0,-6.355,0.071,0.0172,0.0,0.692,0.548,145.992
4ghFfl5uKi45yybjTniMeJ,0.687,0.541,9.0,-4.18,0.236,0.091,0.0,0.313,0.376,130.181
4ur3KZzUiI3wyRea8hDkI0,0.593,0.651,1.0,-4.425,0.0508,0.000115,0.0,0.0655,0.345,86.085
5plb2kCKv1w1VJIL6NBnPR,0.261,0.827,6.0,-7.945,0.0575,0.177,0.949,0.0889,0.337,147.893
6shny2UVkpaLc7jEKEoePa,0.51,0.789,2.0,-6.384,0.116,0.00799,0.674,0.838,0.13,155.971
1XvUJqINdj0IiYyvodOBsR,0.625,0.778,1.0,-7.207,0.0642,0.00921,0.0,0.103,0.961,160.039
4hR3hQKELrARHNZJ51D14s,0.644,0.349,2.0,-5.315,0.0364,0.206,3.36e-05,0.125,0.246,94.971
54JbP4PgOMQGowCbCfjCNA,0.822,0.522,4.0,-8.744,0.0965,0.491,0.0,0.101,0.0672,111.098
6KKE7k07XtLb3xFRsB7Ns4,0.461,0.755,10.0,-6.883,0.0453,0.00146,0.0,0.188,0.218,79.02
66y3v3HpE6kjIo7k2UnwDd,0.765,0.547,10.0,-7.29,0.0368,0.021,0.151,0.781,0.453,99.999
7u6GFqgcCl8xXge6GEiTs9,0.543,0.598,0.0,-7.615,0.162,0.00522,0.0562,0.305,0.204,129.212
7ELka9OSxvZo4AkpIhd9CF,0.416,0.681,11.0,-7.122,0.0384,0.00971,0.000578,0.105,0.266,149.892
14gw6qQSrs9pEf8ADJuHo1,0.572,0.73,5.0,-7.617,0.0358,0.00479,0.0,0.104,0.635,148.052
1hYXuCb1EMgwfl3QHUeTfM,0.512,0.808,2.0,-4.069,0.0419,0.00756,0.0,0.346,0.315,133.988
2IHKvWv9VvGwCy7sakPVWy,0.797,0.542,1.0,-5.131,0.0345,0.039,0.0,0.314,0.394,102.045
5VsZwt7AyePLXFrlHhMvoI,0.559,0.674,7.0,-6.554,0.0552,0.00681,0.0,0.546,0.808,127.009
5srKMwXoeyrRnyTnNbpgIW,0.747,0.573,11.0,-6.562,0.295,0.268,0.0,0.302,0.551,90.036
1zXoU7XohkF9xLMu5LHZ2G,0.698,0.675,4.0,-4.941,0.0412,0.000348,0.251,0.0916,0.484,116.02
2z5xSPIlMpVhqbBhYGTYht,0.728,0.664,2.0,-5.543,0.0438,0.00973,0.000515,0.37,0.105,104.021
0DqJsme3z2r2kPGTti68gf,0.515,0.636,4.0,-5.556,0.0349,0.0898,0.0,0.173,0.124,125.015
0ixGQPZSCRllfWBNrG2E31,0.47,0.911,7.0,-3.766,0.0591,0.00875,0.000443,0.361,0.308,149.985
2sYvZnDtkQ7Fa0JdjRdqZD,0.62,0.684,6.0,-7.944,0.0393,0.369,0.00258,0.101,0.21,107.953
5bl2pNsPhMT37RkDUa57Ab,0.633,0.766,0.0,-6.696,0.0445,0.00791,0.00292,0.253,0.394,133.017
0isrhXBLy3hrbG6ZrNOBmK,0.482,0.733,4.0,-5.317,0.0446,0.0384,0.00164,0.281,0.343,150.154
30BltpTtw0lEHf34NesoUu,0.552,0.892,10.0,-3.277,0.109,0.0038,0.0,0.0749,0.354,116.046
2mC33mxgLJN3IT65MGN3B0,0.452,0.668,4.0,-5.118,0.0292,0.00516,1.45e-05,0.112,0.142,142.548
6yfGW1uvUa3riTuZbf3zed,0.381,0.65,4.0,-5.706,0.0318,0.00183,0.0,0.333,0.152,154.773
5wTtMsguqbZ1T2wPx0Yx34,0.534,0.839,5.0,-5.14,0.0492,0.00109,0.0118,0.142,0.423,124.315
3FUsMXBxA4V7eUwQ7B0HQO,0.47,0.885,3.0,-7.224,0.0354,3.22e-05,0.196,0.169,0.79,138.153
5GYPG4kaMv1nSSQtMca3iM,0.605,0.474,11.0,-10.1,0.0268,0.00554,0.00372,0.0992,0.355,104.99
5zpubzwKoDQupHOCI6kgMf,0.542,0.676,4.0,-8.03,0.028,0.000196,0.000402,0.15,0.129,131.014
29b2h29UnjjL8jGrDIfEsU,0.189,0.878,11.0,-6.256,0.153,1.67e-05,0.00126,0.13,0.379,170.045
2okeBtFNVJ4n33NEV1RxBm,0.527,0.695,9.0,-4.99,0.0346,0.0331,3.78e-05,0.31,0.271,142.922
16vXR0dOUTYtz5OtkXKFkT,0.371,0.838,9.0,-5.534,0.0617,0.000674,9.3e-06,0.202,0.651,177.494
0YdWb05mQJwJnd3U7zXWFv,0.51,0.963,0.0,-3.659,0.0422,0.00111,0.0,0.743,0.732,129.035
1aXFBWnnPFRKUN7vuIA5h0,0.426,0.813,8.0,-3.963,0.0318,1.94e-05,0.022,0.0937,0.228,149.013
6h8QlZzBBnZhF4EkGi8JPr,0.594,0.636,9.0,-6.306,0.0323,0.0363,0.0,0.0908,0.676,131.982
66Ceo7qZOyyX3J8AUsT2Vt,0.476,0.838,0.0,-3.834,0.0449,0.000756,0.000166,0.177,0.494,97.54
2sGhn8rcR2qrMymhDIfxyO,0.446,0.64,5.0,-4.191,0.032,0.128,0.0,0.0758,0.182,110.076
6I5gEJ0E33DgbtBUFHgD6n,0.492,0.95,2.0,-4.601,0.0559,4.23e-05,0.00469,0.071,0.401,134.035
1rsQ4JPGrMDAW9OZb4ChL6,0.516,0.957,0.0,-4.244,0.0953,8.76e-05,0.0064,0.136,0.276,112.991
5DkwgbwtvFzj7ITGkaSGxS,0.305,0.864,0.0,-4.772,0.0516,5.35e-06,0.0,0.344,0.322,141.994
7js8kgidJpIpFuFaB8e8qp,0.193,0.838,10.0,-4.125,0.0721,7.65e-05,0.0,0.308,0.372,82.981
65mnqRK6fcQWpgNV2UibqM,0.491,0.564,1.0,-6.336,0.0264,0.115,0.0,0.0587,0.404,65.0
1KF6uW84ksAUlTMy08gP1R,0.486,0.961,10.0,-3.687,0.0776,1.01e-05,0.000232,0.121,0.65,138.029
2U0nXVgU5FcLTFtPbkcv1v,0.49,0.678,5.0,-4.679,0.0253,0.0037,1.5e-06,0.0838,0.181,77.014
3C65zQ69c8RMiJ3wqB1ogp,0.56,0.93,7.0,-4.492,0.0661,0.0378,2.37e-06,0.317,0.807,149.93
5i7ThJfYLAzp2DyZuFpF6j,0.58,0.908,4.0,-5.303,0.0341,0.000335,4.84e-05,0.087,0.427,115.016
444cxF1udEVZRyFoJXg5QV,0.647,0.872,4.0,-6.337,0.0388,0.0702,2.38e-05,0.342,0.694,104.982
2jjfkPJmgsAbgT5peNwoFL,0.632,0.829,10.0,-5.225,0.0434,0.0239,2.87e-05,0.173,0.636,96.966
3TJYSrFUkSSd95XXdMNgmY,0.451,0.825,2.0,-3.392,0.0866,0.0926,0.0,0.0949,0.265,124.875
6xE9pDzPTndxeoTxvln96w,0.481,0.867,7.0,-4.664,0.0325,7.33e-05,0.00242,0.066,0.635,89.026
6EQxZoqEiQPQwapC7xc9au,0.679,0.946,2.0,-5.001,0.111,0.000999,0.469,0.0479,0.595,99.994
0xvvmc0Akzpd1C8CAI21f9,0.474,0.87,4.0,-6.506,0.0734,8.32e-05,0.128,0.176,0.507,135.009
1oM1aPwxsXeDlstW1r6SOM,0.262,0.283,8.0,-9.993,0.0315,0.856,1.55e-05,0.122,0.158,77.787
5pNRCnwwQZmluol3V1pR6e,0.548,0.898,11.0,-6.394,0.0293,7.5e-05,2.12e-05,0.298,0.704,127.994
1LDr80fXBUO4Iqa28mMNCg,0.405,0.841,10.0,-5.023,0.067,6.69e-05,0.844,0.305,0.432,89.033
7Fyz9Jh9nodDONAQQ4KYQK,0.494,0.548,9.0,-6.753,0.0355,0.0213,0.0294,0.183,0.129,78.028
2VABnLXiKxZhFvDRUSHr3q,0.778,0.373,9.0,-10.016,0.0403,0.661,0.000309,0.125,0.466,114.466
1x3dbEtnQsQaF7XVqIbCYE,0.644,0.94,11.0,-5.446,0.0427,0.0188,0.0571,0.0545,0.807,142.981
3PmNDKYfKGALpIRz5CEQD1,0.489,0.937,7.0,-3.473,0.0494,0.00477,0.000117,0.14,0.345,95.015
0DFMMdvzwHhvTXVQs26mA0,0.379,0.85,0.0,-4.114,0.0542,0.00179,0.0287,0.333,0.203,140.035
1cHKubFP60htes9wa4Y5JO,0.391,0.791,11.0,-5.964,0.0552,0.0232,0.295,0.124,0.582,131.09
4CE87dn3A0PIln5HKfqo55,0.566,0.679,9.0,-6.824,0.0294,0.11,0.00182,0.209,0.202,99.444
2taiFEr466TWMGPZN719m5,0.227,0.962,7.0,-4.963,0.0991,0.103,0.0289,0.24,0.518,161.112
16n71mglu9h8xQjsF6SAWv,0.32,0.87,1.0,-7.341,0.0665,0.000113,0.198,0.0961,0.456,121.939
2lwkf3MVqTYmo5NoAoWFqN,0.401,0.85,11.0,-6.083,0.0581,0.25,0.342,0.107,0.863,83.027
1G90xitIQEtzGyiPG1tHJN,0.564,0.826,2.0,-5.364,0.0271,0.197,0.0,0.212,0.653,90.032
01pR1krOFbSYfTbSaxYHq0,0.642,0.843,11.0,-5.685,0.0502,0.00331,9.37e-06,0.0969,0.765,121.998
2XPC54f7WT0UtG6396E3Bj,0.344,0.324,3.0,-7.757,0.0292,0.443,0.0,0.0871,0.111,144.102
06sJNNMQV77SYLJQUcmGJ2,0.225,0.604,11.0,-7.73,0.0485,0.342,0.00153,0.163,0.163,159.98
23WqyY1EGAKBG8Wms2bFp2,0.55,0.821,0.0,-8.113,0.0312,0.00014,0.0111,0.164,0.714,119.076
1duKBUeDwvZm5wfIuZSyGt,0.475,0.824,4.0,-3.857,0.0446,3.43e-05,7.23e-05,0.0932,0.658,138.073
0GmZftxnwknUcgSHvNkNA0,0.47,0.594,6.0,-7.063,0.0284,0.399,0.0,0.0686,0.211,73.492
0OwLUCSkDeiTHKhsXRtyCT,0.541,0.771,7.0,-4.31,0.055,0.0213,0.0,0.261,0.325,118.008
5916P1HiQM5R5SxTC2Y510,0.433,0.909,5.0,-4.175,0.091,1.89e-05,0.108,0.118,0.501,145.942
5o546Sxsa5KAl90cEdSo4T,0.373,0.812,9.0,-5.719,0.0469,0.000286,2.96e-05,0.249,0.399,146.302
6IsiCdn42x5fGWTUqkyDwj,0.407,0.872,7.0,-5.001,0.0354,0.000206,0.0451,0.127,0.323,164.0
3fDV1GHwjDNhWEMDKupa9Q,0.395,0.963,2.0,-4.361,0.103,0.00034,0.000303,0.114,0.513,120.729
0CdbUHOAfMAvvtkSg22AM8,0.688,0.636,4.0,-3.771,0.0325,0.000354,9.64e-05,0.0967,0.474,130.012
2TCJJKuEV1VkVi5D5Y3RKK,0.251,0.949,6.0,-7.901,0.0876,0.000143,0.00623,0.0804,0.102,167.971
3F83hObRzmIEQZgIJOzvnh,0.561,0.614,4.0,-6.358,0.0391,0.621,1.52e-05,0.109,0.164,112.892
100lHmeZbp3OvinYgotmVc,0.6,0.639,11.0,-7.705,0.0388,0.00062,1.85e-06,0.249,0.513,119.962
24Z6f7iN56nFDY4VYylcMm,0.637,0.777,11.0,-6.378,0.0814,0.165,0.0,0.0872,0.502,152.084
5o9gbDIYU02WpBT1XHpXsy,0.588,0.962,7.0,-1.805,0.0925,0.025,0.0,0.117,0.35,94.98
0upLyFR8Rr52ZpMp5esQoq,0.454,0.946,1.0,-5.978,0.13,0.0223,0.0,0.173,0.647,138.18
398o7wmnG0V0jL8Y7bbmif,0.554,0.695,7.0,-6.403,0.0281,0.00776,0.00221,0.339,0.427,122.063
3mtukCAgd0mE260QcBfXAX,0.625,0.686,9.0,-8.337,0.0309,0.0154,0.0499,0.0932,0.556,139.817
7qhX4rQE1Z7YndaF6SBwPs,0.564,0.617,7.0,-5.604,0.0367,0.576,0.000832,0.124,0.172,100.084
0il7xIzXf94gNmYw2tnsUI,0.271,0.624,7.0,-6.733,0.0309,0.0301,0.0032,0.0737,0.242,74.611
7glhk9s9UWuq9Nhd8l8dPi,0.389,0.954,2.0,-6.89,0.0644,0.000333,0.228,0.15,0.475,158.017
1exxuu9LFRjU12jZFmYjc5,0.491,0.43,10.0,-5.927,0.0262,0.824,0.000216,0.0674,0.424,80.594
2nbXgSw0D7llrE4N06FZcQ,0.42,0.947,1.0,-4.404,0.0546,1.16e-05,0.51,0.043,0.755,167.992
5ppPV0hCtwt5TMTKF1xY57,0.532,0.715,2.0,-5.3,0.0311,0.337,1.22e-05,0.0919,0.366,95.038
4QTZCaX7Xs1hiApvK93dpF,0.252,0.559,7.0,-5.963,0.0427,0.368,0.00427,0.0862,0.0692,110.415
3kgtj0csPcN5uqPyEObXu9,0.548,0.947,5.0,-4.959,0.0779,0.0162,0.0,0.18,0.416,135.813
65KqSqOTL5DbFYU5d2kcaT,0.376,0.483,0.0,-8.879,0.0289,0.666,0.0,0.139,0.494,134.255
4BgPztdHQ15vB5Ri8ANfRq,0.574,0.871,0.0,-4.084,0.0422,1.92e-05,0.0,0.0733,0.332,128.046
1ZaxUokPjgc4Po18K7t7LW,0.602,0.935,11.0,-4.802,0.0755,0.000844,1.72e-05,0.0621,0.202,124.989
0zdSIybpeOhaZMqTGmjbkF,0.373,0.676,7.0,-6.606,0.0483,0.18,1.56e-05,0.297,0.253,88.339
6D2gXbeLojuNlaYxno8MmF,0.278,0.398,8.0,-6.838,0.0291,0.669,0.0,0.0985,0.226,91.178
2vCnEuoc65PXAdx33Y7syW,0.323,0.891,6.0,-7.018,0.119,0.00126,0.019,0.243,0.236,97.391
1Bff9RtUVaeoADbqBluahM,0.433,0.914,9.0,-8.137,0.041,5.99e-06,0.165,0.0742,0.789,173.985
5hdQmkxuRkkMfmT15cuISA,0.551,0.812,7.0,-4.836,0.03,8.07e-05,0.569,0.0887,0.671,110.027
1afgz0OP2iXavyDztmH3Xc,0.631,0.221,7.0,-11.037,0.0477,0.908,1.38e-05,0.134,0.487,80.93
3lmOamtAvijhSI7BbJz83C,0.537,0.0781,7.0,-14.672,0.0373,0.976,0.0223,0.076,0.235,102.115
6PQsEmqXl81ULIZcuk8VoO,0.314,0.686,4.0,-5.261,0.0956,0.00829,0.000684,0.282,0.4,98.418
2D7Y1yPOEuJGNrSFGV14fb,0.598,0.733,2.0,-8.458,0.0375,0.00967,0.0,0.164,0.613,119.969
2dc1BYopTHgviDXawShfME,0.422,0.208,10.0,-15.886,0.0318,0.896,0.0265,0.192,0.354,111.549
4apfnb6UxfoqQNc9hzsMay,0.414,0.356,2.0,-7.415,0.0261,0.548,0.0,0.112,0.139,78.664
09QyGlxA0Ja6D1dGIjl55c,0.333,0.691,6.0,-5.224,0.0428,0.0135,5.75e-05,0.164,0.341,125.204
56u2Yu2UYKR89oTHOmV24o,0.454,0.682,1.0,-5.537,0.0328,0.5,0.0,0.166,0.356,153.82
5y1QAwcpZ6cDSAQDYgw9dX,0.477,0.878,2.0,-5.592,0.0458,8.42e-06,0.636,0.36,0.628,133.95
1kBM7AURqQTIXFePNVpEwP,0.266,0.74,10.0,-7.972,0.0788,0.0513,0.00426,0.162,0.5,48.578
5Z9qwpdBdEEF9h4yl3p8Ns,0.559,0.738,2.0,-5.724,0.0848,0.0721,1.26e-05,0.0824,0.45,110.322
19X7O2SlQNMkiJEjVYN6ts,0.269,0.887,0.0,-5.465,0.0533,7.81e-05,1.03e-06,0.122,0.85,101.568
08Ys3244upKhrzRMl2EWXI,0.495,0.759,0.0,-6.304,0.0381,0.0197,0.00138,0.167,0.387,107.12
3HfEgAaf0koxBpBB8NvGda,0.4,0.82,11.0,-12.281,0.0466,0.000295,0.79,0.236,0.135,128.894
06WHKWWKPDqkWA5yHCCRUs,0.375,0.721,8.0,-9.487,0.0359,0.000751,0.9,0.12,0.12,147.932
0iIZNAtdihZR65sTst3KgZ,0.607,0.817,8.0,-6.801,0.0342,0.0846,0.0264,0.129,0.896,114.986
0y15BMv8TXeAUsDhWIGQFl,0.12,0.87,9.0,-6.984,0.0995,0.0018,0.815,0.0834,0.0536,179.815
57oNds15RN6allNb0YIPSD,0.108,0.556,10.0,-7.719,0.0494,0.000134,0.854,0.639,0.35,175.661
6sVQNUvcVFTXvlk3ec0ngd,0.377,0.65,2.0,-5.902,0.029,0.00174,5.75e-05,0.107,0.365,180.074
7wE4l1GNxjE2kOmlsx0PcA,0.322,0.529,2.0,-12.58,0.0272,0.000821,0.585,0.1,0.184,93.68
0wBVIJrD6tvVnBIQTEQpBt,0.567,0.539,10.0,-8.745,0.0333,0.00458,0.406,0.109,0.372,81.989
7hrQx8C3rT5R447bmNnq5Y,0.372,0.809,6.0,-10.114,0.0532,0.00226,0.93,0.262,0.279,136.668
5tC9wEYsOylv7aXeXCRaL3,0.509,0.391,9.0,-9.238,0.0281,0.525,0.728,0.0706,0.11,119.884
0Fc8hmAuH0rHYq2Ur9t07Y,0.346,0.808,11.0,-5.791,0.0302,0.0106,0.685,0.247,0.706,219.331
40ABtf917Ghhi2tkQDNOdn,0.414,0.404,5.0,-14.677,0.0293,2.44e-05,0.433,0.121,0.156,102.883
24pzZtbPLW1bv6IF8WHl5U,0.25,0.687,2.0,-6.235,0.039,0.00224,0.85,0.0639,0.17,164.661
48YfnWuAbgGk1ZrBMSmsBy,0.164,0.271,6.0,-15.507,0.0478,0.072,0.789,0.174,0.402,112.969
6HwfqB8ajWFaHyQGxO0Z9g,0.433,0.676,8.0,-5.953,0.0304,0.000364,0.531,0.101,0.404,133.957
2b2S9w60neGvaXD70DDDkT,0.354,0.49,9.0,-13.534,0.0391,0.000245,0.82,0.129,0.198,92.612
7HGOZac4VHXnWXWuvMniTv,0.208,0.498,8.0,-3.294,0.0533,0.000402,0.827,0.357,0.0382,124.635
0ZNj4TIIcZwrAI1l7GgZMT,0.14,0.926,7.0,-7.059,0.078,5.86e-05,0.835,0.184,0.241,163.489
00YCRrySf0dJ6nRCKYSAkA,0.173,0.811,6.0,-11.903,0.0809,0.000111,0.153,0.403,0.205,120.177
4WVb36fxYnEHVKDKiMRZHw,0.304,0.583,6.0,-5.313,0.061,0.052,0.185,0.179,0.0764,105.929
7JDoiqNTFEkzHGTUTRz2pG,0.347,0.695,2.0,-6.352,0.0398,0.00111,0.546,0.0925,0.128,147.904
1f6GKy69ltGq9j7EfJJ1BL,0.637,0.455,6.0,-17.131,0.0633,0.384,0.915,0.269,0.502,96.994
4VSH2Mz6pJqJU51ba1zoMk,0.387,0.581,4.0,-8.842,0.03,0.00225,0.78,0.134,0.464,137.962
46gX5K76xOjp80hRROhuKy,0.369,0.618,3.0,-5.614,0.0377,0.0225,0.852,0.124,0.2,102.884
68jU8rPQuQufjrIoUdS3vS,0.417,0.858,2.0,-4.364,0.0448,0.000397,0.832,0.256,0.0594,119.987
41KOeMJyeNMzXXMFURLqMv,0.395,0.649,7.0,-9.259,0.0346,0.124,0.844,0.0725,0.178,118.203
6PGrkeJpDpgiFLvgKYD489,0.444,0.851,3.0,-6.502,0.0364,0.174,0.879,0.203,0.156,126.103
3jQBAyQVJSl9fc6l4tsWWP,0.11,0.846,4.0,-6.08,0.0462,0.133,0.0215,0.172,0.256,184.969
21v5LW9SrY0dEbU0CicuHk,0.13,0.982,4.0,-8.215,0.0636,0.0014,0.734,0.644,0.136,154.94
1NzrEMlDGFMhVpkquqO8zZ,0.612,0.601,5.0,-7.19,0.0288,0.0113,0.000255,0.267,0.291,120.044
52UcjsM15hjCQAUbTW2hy1,0.138,0.691,0.0,-7.976,0.0443,0.000377,0.786,0.0895,0.36,170.342
2lKvOmRdGrctk2AMPcKhjn,0.122,0.47,2.0,-6.762,0.0407,0.0008,0.964,0.0911,0.369,90.627
0ZdSPHnoFUAE1tck8oxSyJ,0.378,0.611,9.0,-6.396,0.0335,0.000928,0.863,0.11,0.159,139.9
1siSC5Cy4tSD42yJuuP4uK,0.2,0.435,9.0,-6.277,0.0375,2.71e-06,0.824,0.112,0.252,94.971
4SkKv1DdU52DJHLNZHZB4t,0.356,0.984,5.0,-4.548,0.175,0.00121,0.181,0.101,0.436,199.423
6msavmTdvB1jthlRJRGuwZ,0.282,0.813,0.0,-3.261,0.0503,5.31e-06,0.0,0.499,0.387,70.994
4lfvvWKfZrC0VZcxOCp521,0.339,0.706,4.0,-9.141,0.0342,3.31e-05,0.857,0.35,0.107,98.441
5uu6X7Fs4fkoKSRo7zDXAf,0.387,0.812,9.0,-6.257,0.0296,4.01e-05,0.784,0.107,0.488,92.517
3CAuQjMgfYJrqSehDwP0nl,0.334,0.494,4.0,-10.229,0.0372,0.000293,0.962,0.0537,0.068,155.154
5KBKqxYY263Tr0haAu3fMz,0.351,0.651,7.0,-17.989,0.0789,6.79e-05,0.889,0.0916,0.0395,128.453
5pvmhSKAEGovYtUQW8xqJp,0.415,0.957,11.0,-5.915,0.0811,0.000106,0.123,0.123,0.175,98.115
4t0YSm5foVoTYHLpxoK9t2,0.521,0.722,0.0,-13.8,0.031,0.0063,0.741,0.0682,0.627,106.784
1nbZgajaqXmZQG24vl9u5d,0.431,0.482,6.0,-7.843,0.0308,0.00137,0.441,0.238,0.123,128.045
26eNgATTW7K0N1QjWHnyjf,0.567,0.545,9.0,-17.269,0.0323,0.00489,0.835,0.106,0.648,117.202
3hVlV66Z3PfvXwIYOTeZdi,0.213,0.735,4.0,-7.677,0.0388,0.000201,0.83,0.168,0.0789,174.904
4zV1IR8ZGLMWgBbVNGnYgd,0.203,0.843,4.0,-4.286,0.0404,0.000137,0.00968,0.234,0.396,134.646
06G8mgjP4x4q4ctddKbSNe,0.416,0.821,1.0,-14.309,0.101,0.00395,0.947,0.455,0.168,118.303
3t9fLR1lbPI8QguRVBgiAs,0.272,0.871,0.0,-7.022,0.0379,0.00309,0.0444,0.361,0.552,146.759
0OPSkLlJJhchXuj7f9SV8f,0.291,0.773,11.0,-7.039,0.0432,0.00108,0.814,0.098,0.132,149.971
7I4Ebjrwu8ZRXKd2yizyro,0.202,0.763,10.0,-7.415,0.0398,0.000694,0.0227,0.255,0.696,153.11
0rfq7oha0S0Pd1Ym3n7TX7,0.463,0.858,11.0,-6.472,0.0343,0.00323,0.727,0.108,0.141,134.03
5gCMldzBtCPajx3JNLtVB6,0.364,0.806,9.0,-6.338,0.0418,0.000391,0.932,0.104,0.24,142.996
1fOkePiratk9GcIDSSg8U0,0.107,0.57,11.0,-7.209,0.0348,0.00378,0.706,0.449,0.159,80.74
3IXItfQJeJihUaAQJFW7x2,0.449,0.768,0.0,-10.02,0.0288,0.00186,0.77,0.165,0.519,107.512
6Qyy9fqDBBZyl90snerjl0,0.0862,0.222,9.0,-20.901,0.0441,0.893,0.795,0.11,0.109,202.983
5ilQ6xjKxxGDTrQQNDp6Tw,0.394,0.764,11.0,-4.581,0.0341,0.0299,0.885,0.148,0.457,106.612
